rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1576079770886801193,,76505,,1576079770,886691184,"""world""",,,-0.313437819481,0.0217729527503,0.314622610807,,-0.00177863170393,-0.0415451936424,0.00687547773123,-0.99911147356
1576079770906679286,,76506,,1576079770,906564434,"""world""",,,-0.313440531492,0.0217795446515,0.314586430788,,-0.00252212258056,-0.0420597679913,0.00653304625303,-0.999090611935
1576079770926407535,,76507,,1576079770,926322230,"""world""",,,-0.313380658627,0.0218497030437,0.314678937197,,-0.00123979651835,-0.0417015478015,0.00597068294883,-0.999111533165
1576079770946483178,,76508,,1576079770,946408432,"""world""",,,-0.313348680735,0.0217857901007,0.314637005329,,-0.00176780798938,-0.0420157127082,0.0064050978981,-0.999094903469
1576079770967141638,,76509,,1576079770,967056191,"""world""",,,-0.313437283039,0.021763836965,0.314607709646,,-0.00183286913671,-0.0417740494013,0.00705991080031,-0.999100506306
1576079770986523430,,76510,,1576079770,986442001,"""world""",,,-0.313456624746,0.021761463955,0.314608126879,,-0.00194242480211,-0.0417080074549,0.00715663889423,-0.999102294445
1576079771006524923,,76511,,1576079771,6439261,"""world""",,,-0.313379049301,0.0217449963093,0.31459826231,,-0.0022078412585,-0.0421141348779,0.00711013795808,-0.999085128307
1576079771026685935,,76512,,1576079771,26585834,"""world""",,,-0.313374131918,0.0218481086195,0.314669281244,,-0.00124652485829,-0.0416958518326,0.00593259278685,-0.999112010002
1576079771046536657,,76513,,1576079771,46444489,"""world""",,,-0.313437730074,0.0217715986073,0.314637243748,,-0.0015988011146,-0.0416015572846,0.00680492678657,-0.999109864235
1576079771066452162,,76514,,1576079771,66372513,"""world""",,,-0.313371837139,0.0218468271196,0.31467422843,,-0.0011850707233,-0.0417719632387,0.00588534539565,-0.999109208584
1576079771086502325,,76515,,1576079771,86405084,"""world""",,,-0.31344589591,0.02180079557,0.314569950104,,-0.00238253199495,-0.0418957732618,0.00682790437713,-0.999095857143
