rosbagTimestamp,x,y,theta
1576079770886805361,-0.313437819481,0.0217729527503,-0.0136384746402
1576079770906683705,-0.313440531492,0.0217795446515,-0.0128880366712
1576079770926412039,-0.313380658627,0.0218497030437,-0.011868924219
1576079770946507531,-0.313348680735,0.0217857901007,-0.0126952330256
1576079770967140906,-0.313437283039,0.021763836965,-0.0140033443296
1576079770986534502,-0.313456624746,0.021761463955,-0.0141882674175
1576079771006541977,-0.313379049301,0.0217449963093,-0.0140717142941
1576079771026690070,-0.313374131918,0.0218481086195,-0.011791985545
1576079771046540301,-0.313437730074,0.0217715986073,-0.0135119145458
1576079771066457257,-0.313371837139,0.0218468271196,-0.0117023153777
1576079771086508874,-0.31344589591,0.02180079557,-0.013491629554
1576079771107019006,-0.313433408737,0.0217955373228,-0.0125108931465
1576079771126586631,-0.313444823027,0.0217630714178,-0.0143779024275
1576079771146552699,-0.313365072012,0.0218098945916,-0.0125227137904
1576079771166493944,-0.313435912132,0.0218329019845,-0.0126558416864
1576079771186458118,-0.313441604376,0.0217693373561,-0.0139132248425
1576079771206596510,-0.313442796469,0.0217748675495,-0.0135984641684
1576079771226797233,-0.313434004784,0.0218173600733,-0.0129398753688
1576079771246392488,-0.313445746899,0.0218046270311,-0.0132182538764
1576079771267917076,-0.313428193331,0.0217915661633,-0.0125889618771
1576079771287124539,-0.313431471586,0.0218206625432,-0.0126444195445
1576079771306504106,-0.31343755126,0.0218208115548,-0.0127886220125
1576079771327125771,-0.313433408737,0.0218271948397,-0.0128898834868
1576079771346463262,-0.313428342342,0.0218280162662,-0.0126641689443
1576079771366643442,-0.313366562128,0.0218298062682,-0.0121054962346
1576079771387241059,-0.313428044319,0.0218209419399,-0.0126039116884
1576079771406455954,-0.313425689936,0.0217877067626,-0.0133827374004
1576079771426519713,-0.31347194314,0.021807430312,-0.0143543098589
1576079771447646602,-0.313439011574,0.0218121260405,-0.0130533098793
1576079771466921275,-0.313370078802,0.0218799524009,-0.010942575121
1576079771486919421,-0.313441216946,0.021771159023,-0.0142709617383
1576079771506714606,-0.313443005085,0.0217468030751,-0.014633152572
1576079771526491537,-0.313428610563,0.0217696726322,-0.0139758573846
1576079771546630356,-0.313448578119,0.0217953454703,-0.0126676987158
1576079771566988146,-0.313379108906,0.0217998921871,-0.0136608479496
1576079771586688394,-0.313364356756,0.0217675901949,-0.0130720948976
1576079771606435882,-0.313376933336,0.0218801014125,-0.0110525646805
1576079771626595329,-0.313439458609,0.0217413101345,-0.0133917521145
1576079771646602558,-0.313447594643,0.0217355452478,-0.0147759670964
1576079771666655052,-0.313362956047,0.0217967312783,-0.0124920560685
1576079771686632323,-0.313448250294,0.0217852648348,-0.0136584786915
1576079771706808250,-0.313440293074,0.0218189265579,-0.0128369426052
1576079771726638603,-0.313360959291,0.0218072738498,-0.0126827992496
1576079771746415611,-0.313440144062,0.0218230243772,-0.0126868697793
