rosbagTimestamp,x,y,theta
1576079368298112688,-1.00874638557,0.0209421813488,-0.0176899986876
1576079368317739618,-1.00876379013,0.0209317114204,-0.017957110051
1576079368337777221,-1.00880002975,0.0209305677563,-0.0175342298105
1576079368357704190,-1.00876104832,0.0209269169718,-0.0178718863989
1576079368377769693,-1.00884497166,0.0209480207413,-0.0177720925757
1576079368397850477,-1.00880813599,0.0209292136133,-0.0179919358682
1576079368417645308,-1.00880289078,0.0209379717708,-0.0178155857289
1576079368437598199,-1.0087608099,0.0209250673652,-0.018066652449
1576079368457552344,-1.00877678394,0.0209502093494,-0.018200797188
1576079368477568001,-1.00877332687,0.0209321379662,-0.0178029785516
1576079368497747651,-1.00881254673,0.0209640357643,-0.0182135168376
1576079368518003188,-1.00883960724,0.0209401957691,-0.0176855299404
1576079368538011718,-1.00881206989,0.0209293942899,-0.017966039484
1576079368557940653,-1.00872349739,0.0209177304059,-0.0178525868777
1576079368578215104,-1.00874114037,0.0209246370941,-0.0179074081338
1576079368597704849,-1.00880384445,0.020926527679,-0.0178964609992
1576079368617797755,-1.0088135004,0.0209515001625,-0.0182395335766
1576079368637855922,-1.00879979134,0.0209349561483,-0.0177231793662
1576079368657584360,-1.00879371166,0.0209348779172,-0.0176721532078
1576079368677671617,-1.0087647438,0.0209222193807,-0.0177164757639
1576079368698925875,-1.00879776478,0.0209314543754,-0.0176821307148
1576079368717680535,-1.00883972645,0.0209345147014,-0.0175542021575
1576079368737783852,-1.00875878334,0.0209180470556,-0.0178455401928
1576079368757578061,-1.00877714157,0.0209439061582,-0.0181754708254
1576079368778349127,-1.00882208347,0.020921304822,-0.0171496253071
1576079368797716092,-1.00874722004,0.0209177043289,-0.0178081099903
1576079368818042649,-1.00883340836,0.0209385622293,-0.0175758630407
1576079368837615070,-1.00876200199,0.0209492798895,-0.0180543044893
1576079368857591082,-1.00875604153,0.0209203604609,-0.017730759789
1576079368877836451,-1.00874829292,0.02092060633,-0.0176605857593
1576079368897652051,-1.0087968111,0.0209327805787,-0.0175157541997
1576079368917993062,-1.00876820087,0.0209293421358,-0.0176595095635
1576079368937972181,-1.00878715515,0.0209342725575,-0.0174532079657
1576079368957596267,-1.00878787041,0.0209426749498,-0.0175372509975
1576079368978077161,-1.0087338686,0.0209465343505,-0.0181655304115
1576079368997862600,-1.00877296925,0.020938994363,-0.0180503121225
1576079369017708924,-1.00879526138,0.0209308471531,-0.0175787834519
1576079369037768629,-1.00881052017,0.0209309384227,-0.0180096098542
1576079369058401808,-1.00879836082,0.020927503705,-0.0177822657625
1576079369077849868,-1.0087608099,0.0209269300103,-0.0175690461012
1576079369097747597,-1.00883448124,0.0209439042956,-0.0178126041953
1576079369118212735,-1.00881552696,0.0209394693375,-0.0178683113221
1576079369137941199,-1.00878632069,0.020937608555,-0.0176373822862
1576079369158135946,-1.00877523422,0.0209455788136,-0.0178219894557
1576079369177622656,-1.00879263878,0.0209442675114,-0.0176597096089
