rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1576079379332477312,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379382484684,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379432569457,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379482523603,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379532637918,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379582533238,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379632466126,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379682509201,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379732503280,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379782490924,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379832519666,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379882611916,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379932504375,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079379982511933,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079380032867885,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380082510147,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380132625316,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380182564585,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380232533115,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380282480189,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380332536498,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380382501864,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380432614573,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380482474668,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380532506029,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380582535405,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380632522634,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380682502200,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380732551438,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380782487862,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380832524757,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380882667496,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380932535478,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079380982578832,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381032984674,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381082502602,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381132539389,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381182549411,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381232670827,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381282464234,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381332489812,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381382498078,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381432575707,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381482497647,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381532471667,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381582483647,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381632471484,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381682484063,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381732653032,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381782568950,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381832572605,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381882547225,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381932505876,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079381982514432,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382032811317,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382082484402,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382132578522,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382182481422,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382232457957,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382282495124,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382332452546,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382382504790,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382432472644,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382482494919,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382532451223,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382582606414,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382632535294,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382682465526,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382732506270,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382782482086,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382832538642,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382882533363,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382932506481,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079382982491925,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079383032807490,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383082499036,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383133409416,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383182552304,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383232514448,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383282502515,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383332467356,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383382527819,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383432522551,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383482508544,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383532498934,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383582549335,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383632466234,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383682499223,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383732524402,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383782505313,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383832584137,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383882555574,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383932544162,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079383982484394,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384032743678,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384082480042,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384132620868,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384182555438,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384232525309,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384282514747,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384332494711,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384382530581,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384432477472,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384482458038,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384532547415,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384582548954,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384632526368,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384682526152,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384732485201,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384782496902,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384832495359,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384882512799,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384932524156,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079384982541748,,1000.0,1172.0,1370.0,,1252.0,1183.0,0.0,0.0
1576079385032750064,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385082496251,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385133535006,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385182504328,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385232546573,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385282529361,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385332532031,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385382526087,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385432479565,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385482505492,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385532532533,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385582548164,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385632559230,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385682476542,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385732563724,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385782521810,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385832546526,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385882522799,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385932546986,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079385982535965,,1204.0,1273.0,1370.0,,1172.0,1000.0,0.0,0.0
1576079386032805274,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386082542199,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386132608698,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386182488714,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386232514739,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386282511738,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386332506396,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386382497677,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386432503725,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386482507597,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386532501203,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386582516081,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386632512916,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386682509752,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386732507802,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386782473558,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386832491165,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386882567570,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386932540892,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079386982452210,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387032827523,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387082551044,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387132599608,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387182550668,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387232675663,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387282479427,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387332511705,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387382512087,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387432530005,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387482510241,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387532521328,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387582538350,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387632526810,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387682519513,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387732501201,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387782471987,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387832531493,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387882529490,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387932539255,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079387982519178,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388032849944,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388082556498,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388134413809,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388182577538,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388232492100,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388282517679,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388332491502,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388382516364,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388432509390,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388482530469,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388532556122,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388582565028,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388632515820,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388682496019,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388732463953,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388782500378,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388832514111,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388882526143,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388932502151,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079388982514961,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389032805396,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389082513552,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389132715221,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389182491203,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389232545460,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389282573592,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389332474991,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389382532918,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389432528067,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389482505829,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389532454859,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389582546027,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389632539239,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389682469673,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389732631622,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389782602015,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389832583297,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389882556453,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389932502555,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079389982489325,,1273.0,1204.0,1370.0,,1000.0,1172.0,0.0,0.0
1576079390032885340,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390082515579,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390132609396,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390182497024,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390232633257,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390282522286,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390332558563,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390382540532,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390432514895,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390482500303,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390532494339,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390582525739,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390632514655,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390682485474,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390732505460,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390782497706,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390832529039,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390882529032,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390932549665,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079390982507124,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391032931522,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391082522908,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391132648088,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391182558283,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391232522729,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391282505193,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391332500597,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391382515829,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391432487396,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391482498782,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391532509676,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391582538011,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391632509559,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391682468508,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391732537575,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391782444312,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391832541793,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
1576079391882515148,,1172.0,1000.0,1370.0,,1183.0,1252.0,0.0,0.0
