rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1576079515948295982,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079515998377112,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516048554592,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516098377306,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516148359761,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516198393618,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516248395010,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516298426125,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516348423197,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516398372539,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516448410398,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516498307501,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516548349682,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516598330176,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516648319181,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516698304925,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516748312422,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516798277156,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516848348792,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516898340225,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516948319862,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079516998299625,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079517048568175,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517098296066,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517148313564,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517198346657,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517248311912,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517298325905,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517348335316,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517398332951,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517448320771,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517498288668,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517548326838,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517598334551,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517648362741,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517698314566,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517748346263,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517798319766,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517848313852,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517898351768,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517948354001,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079517998311635,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518048524495,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518098299623,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518148333872,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518198343348,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518248369255,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518298317512,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518348322511,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518398281375,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518448308154,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518498313506,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518548356481,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518598376995,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518648423761,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518698264671,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518748328866,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518798259931,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518848287495,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518898296441,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518948298600,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079518998329464,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519048669015,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519098304174,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519148375833,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519198371554,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519248321982,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519298346465,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519348338624,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519398320319,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519448326194,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519498309979,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519548342239,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519598361982,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519648401078,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519698355559,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519748351513,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519798320192,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519848313062,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519898369347,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519948253062,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079519998267869,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520048516844,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520098332163,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520148397424,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520198388287,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520248362938,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520298355693,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520348348097,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520398365167,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520448311974,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520498313138,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520548425333,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520598325887,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520648324761,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520698314543,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520748338996,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520798389888,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520848306506,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520898303439,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520948383153,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079520998312556,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521048665878,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521098300242,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521148381264,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521198339198,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521248318454,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521298313709,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521348308572,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521398304127,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521448305921,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521498309916,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521548341703,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521598362699,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521648371943,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521698315641,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521748304282,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521798276146,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521848282798,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521898335380,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521948346707,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079521998297905,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522048605240,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522098304810,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522148361839,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522198381896,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522248280652,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522298318718,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522348337910,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522398284414,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522448327192,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522498333571,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522548324272,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522598311748,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522648321829,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522698321552,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522748332904,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522798294457,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522848344517,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522898378864,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522948313884,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079522998305372,,1000.0,1183.0,1370.0,,1273.0,1193.0,0.0,0.0
1576079523048541091,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523098277943,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523148286606,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523198401861,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523248277607,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523298336461,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523348426432,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523398393075,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523448335475,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523498345648,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523548374505,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523598324662,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523648307228,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523698321766,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523748339958,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523798275972,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523848285745,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523898306301,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523948355393,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079523998328055,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524048516439,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524098281809,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524148407808,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524198469870,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524248370009,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524298367227,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524348308267,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524398308443,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524448332798,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524498291653,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524548369897,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524598321771,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524648330834,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524698339192,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524748311277,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524798308099,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524848363667,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524898272721,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524948264219,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079524998306023,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525048569654,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525098300064,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525148342673,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525198376939,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525248308144,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525298382969,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525348323604,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525398316787,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525448287038,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525498313806,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525548390326,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525598283703,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525648339692,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525698312358,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525748340271,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525798323301,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525848311496,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525898312601,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525948331635,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079525998339730,,1183.0,1000.0,1370.0,,1193.0,1273.0,0.0,0.0
1576079526048586682,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526098302540,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526148322364,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526198309509,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526248347547,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526298326058,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526348384566,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526398270048,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526448337660,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526498322916,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526548352455,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526598351169,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526648356395,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526698280600,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526748292793,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526798300225,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526848274670,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526898332681,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526948377634,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079526998356150,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527048560462,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527098288820,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527148342352,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527198351778,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527248407250,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527298252249,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527348251422,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527398313353,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527448302084,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527498327375,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527548335545,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527598347901,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527648335421,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527698314453,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527748353774,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527798289175,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527848318837,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527898295890,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527948303033,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079527998304784,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528048541774,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528098294095,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528148298265,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528198295745,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528248307591,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528298348307,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528348309686,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528398267019,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528448278546,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528498314661,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528548332197,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528598336935,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528648331770,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528698322705,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528748305257,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528798343537,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
1576079528848308806,,1283.0,1204.0,1370.0,,1000.0,1183.0,0.0,0.0
