rosbagTimestamp,x,y,theta
1576079504754247664,-0.895210802555,0.0225800834596,-0.0126738086878
1576079504774673966,-0.89524269104,0.022597854957,-0.0123473884278
1576079504798387495,-0.895208656788,0.0225744266063,-0.0127605295718
1576079504814794683,-0.895203530788,0.0225712060928,-0.0127516578921
1576079504839783787,-0.895198047161,0.022583194077,-0.0125263262574
1576079504854444817,-0.895199537277,0.0225661322474,-0.0126234820322
1576079504873986794,-0.895198762417,0.0225709937513,-0.0126987422367
1576079504894024553,-0.89519995451,0.0225697215647,-0.0125500250363
1576079504915411732,-0.895191669464,0.022576989606,-0.0124678782483
1576079504934092212,-0.895207643509,0.0225881002843,-0.0127312485005
1576079504954806959,-0.895202457905,0.0225712768734,-0.0127658516134
1576079504974953532,-0.89524179697,0.0225899014622,-0.012398020194
1576079504993640485,-0.895202159882,0.0225746165961,-0.012889118979
1576079505014099078,-0.89519482851,0.022573236376,-0.0127862543237
1576079505033631481,-0.895210444927,0.0225788857788,-0.0126745411421
1576079505054265819,-0.89521420002,0.0225845426321,-0.0124030984015
1576079505077894897,-0.895212352276,0.0225801952183,-0.01246473485
1576079505096009857,-0.895206212997,0.0225852057338,-0.0124012954276
1576079505118512872,-0.895264685154,0.0226119440049,-0.011822978498
1576079505135003470,-0.895254433155,0.022605093196,-0.0118070312373
1576079505153741214,-0.89525449276,0.0226036086679,-0.0119145915838
1576079505175826196,-0.895199418068,0.022564984858,-0.0128718705625
1576079505195139128,-0.895211338997,0.0225771255791,-0.0127055799714
1576079505214138664,-0.89526373148,0.0226126592606,-0.0117349347029
1576079505234873693,-0.895206332207,0.0225832965225,-0.0126631468593
1576079505254162026,-0.895236134529,0.0225863885134,-0.0122468732448
1576079505274381195,-0.895210802555,0.0225709974766,-0.0127531277087
1576079505293617098,-0.895216047764,0.0225760526955,-0.0127767525045
1576079505313654394,-0.895208239555,0.0225635133684,-0.0126590214587
1576079505335240963,-0.895207822323,0.0225651692599,-0.0127542108514
1576079505354153748,-0.895205438137,0.0225731711835,-0.0127073247571
1576079505374413522,-0.895204603672,0.0225674826652,-0.0126139159027
1576079505393615754,-0.895202696323,0.0225662440062,-0.0123962258964
1576079505415870744,-0.8952023983,0.0225657057017,-0.0126813496594
1576079505434848026,-0.89520162344,0.022571541369,-0.0128265261251
1576079505454966414,-0.895203828812,0.0225629191846,-0.0126845798744
1576079505473757141,-0.89520418644,0.0225692596287,-0.0126584489169
1576079505493624868,-0.89519828558,0.0225630421191,-0.0128063809426
1576079505514601509,-0.895212769508,0.0225643608719,-0.0127395548013
1576079505533616580,-0.895211577415,0.0225769188255,-0.0126779844348
1576079505553871577,-0.895206451416,0.0225600525737,-0.0128663037344
1576079505573814160,-0.895210564137,0.0225732382387,-0.0126817284696
1576079505594095984,-0.895216882229,0.0225820988417,-0.0127439834987
1576079505615279147,-0.895223915577,0.0225716996938,-0.0126680487581
1576079505634875893,-0.895221173763,0.0225687175989,-0.0126538140602
1576079505656016101,-0.895219802856,0.0225851703435,-0.0129194492207
1576079505675305167,-0.895205557346,0.0225797165185,-0.0124176583344
1576079505694252641,-0.895214915276,0.0225701257586,-0.0126161365071
1576079505713744031,-0.895213901997,0.0225649066269,-0.0126811844018
1576079505733710789,-0.89520406723,0.0225625559688,-0.0125825418092
1576079505754789607,-0.895202040672,0.0225693713874,-0.0129253143015
1576079505773804159,-0.895202755928,0.0225780680776,-0.0124993920833
1576079505793646464,-0.895192742348,0.0225758142769,-0.0127025243421
1576079505813771257,-0.895203053951,0.0225732140243,-0.0126651798415
1576079505834033940,-0.895196557045,0.0225730463862,-0.0125685599373
1576079505856278846,-0.895207881927,0.022576071322,-0.0125790987881
1576079505875433107,-0.895197868347,0.0225786529481,-0.0128682581403
1576079505895737230,-0.895211696625,0.0225792545825,-0.0125927470209
1576079505914117377,-0.895236313343,0.0226095616817,-0.012163357506
1576079505935135292,-0.895204901695,0.0225714594126,-0.0127163690037
1576079505954883803,-0.895199537277,0.0225766971707,-0.0127106840803
1576079505973812751,-0.895208179951,0.0225822869688,-0.0127737929395
1576079505995905086,-0.895264387131,0.0226290374994,-0.0116218068543
1576079506013671500,-0.895208954811,0.0225715469569,-0.0125327896827
1576079506033637156,-0.895212709904,0.0225920565426,-0.0127208195442
1576079506054007386,-0.895215570927,0.0225791670382,-0.0128562171989
1576079506074142650,-0.895205438137,0.0225819163024,-0.0124706857892
