rosbagTimestamp,x,y,theta
1576080620661570942,1.30102586746,0.0221438147128,-0.0146708497638
1576080620681562398,1.30103230476,0.0221424736083,-0.0147279175043
1576080620701431696,1.30101573467,0.0221708267927,-0.0152515328452
1576080620721458884,1.30101335049,0.0221011843532,-0.015605552113
1576080620741455596,1.30103290081,0.0221479330212,-0.0147432972196
1576080620765425240,1.30100476742,0.02210348472,-0.015915274026
1576080620781473405,1.30100440979,0.0221184585243,-0.0145910231621
1576080620801439732,1.30101084709,0.0221105199307,-0.0156026381115
1576080620821535453,1.30099868774,0.0221132505685,-0.0144921030103
1576080620841457919,1.30103063583,0.0221439432353,-0.0147545767706
1576080620864201657,1.3010185957,0.0221104696393,-0.0155375646301
1576080620881538241,1.30099058151,0.0220882892609,-0.015275996506
1576080620901458904,1.30103266239,0.0221406109631,-0.0147561990479
1576080620921646019,1.30099356174,0.0220856182277,-0.0154333273564
1576080620941640901,1.30099654198,0.0220850482583,-0.0156275937404
1576080620961764299,1.30100631714,0.0221266783774,-0.014487648696
1576080620981503429,1.30098676682,0.0220797732472,-0.0155337968496
1576080621001625667,1.30098724365,0.0220785625279,-0.0154603584401
1576080621021572243,1.30099987984,0.0221104510128,-0.0144609997987
1576080621041704769,1.30102241039,0.0221204534173,-0.014062580944
1576080621061411422,1.30101084709,0.0221086349338,-0.0156042683676
1576080621081494901,1.30100810528,0.0221689138561,-0.0152357655637
1576080621105221774,1.30100417137,0.02210919559,-0.0145574406418
1576080621121452737,1.3010058403,0.0221171528101,-0.0142866650986
1576080621141440769,1.30100488663,0.0221045594662,-0.014556481629
1576080621161505176,1.30100560188,0.0221191160381,-0.0144222491194
1576080621181536410,1.30102336407,0.0221082661301,-0.0156945539167
1576080621201445787,1.30101585388,0.0221107881516,-0.0156947926449
1576080621221394214,1.30100905895,0.0221313908696,-0.0143992489269
1576080621241392315,1.30103421211,0.0221419855952,-0.0146181859917
1576080621261404700,1.3010519743,0.0221499092877,-0.0143157836549
1576080621281659476,1.30100905895,0.0221196860075,-0.0145878953264
1576080621301447867,1.30101847649,0.0221056938171,-0.0157133653533
1576080621321531882,1.30102109909,0.02203983441,-0.0161103682819
1576080621341388631,1.30104410648,0.0221398342401,-0.0147052038123
1576080621361804255,1.30100035667,0.0220845937729,-0.0153581576749
1576080621381448669,1.30103564262,0.022134527564,-0.014774456573
1576080621401697147,1.30102086067,0.0221021641046,-0.0157739752983
1576080621425428953,1.30103456974,0.0221366304904,-0.0145968102148
1576080621441375099,1.30101752281,0.0221053529531,-0.0157069546519
1576080621461462875,1.30102241039,0.022108219564,-0.0156549111873
1576080621481617666,1.3010160923,0.0221053399146,-0.0156264263969
1576080621501481289,1.30102813244,0.0221387911588,-0.0148523793861
1576080621527264626,1.30101966858,0.022103978321,-0.0156638435479
1576080621558626855,1.3010083437,0.0221164915711,-0.0143259379111
1576080621562131425,1.30103051662,0.0221370756626,-0.0147361297772
1576080621581934946,1.30103230476,0.0221260953695,-0.0148039884037
1576080621601506625,1.30101382732,0.0221135132015,-0.0155547273921
1576080621621511779,1.30104959011,0.0221086647362,-0.0154128863127
1576080621641716636,1.30101907253,0.0221082381904,-0.0156478933393
1576080621668944176,1.30102932453,0.022141084075,-0.014892950007
1576080621682995348,1.30103290081,0.0221468955278,-0.0148372021442
1576080621701729438,1.30102956295,0.0221377070993,-0.0149490186574
1576080621721627424,1.3010314703,0.0221467707306,-0.0149117982116
1576080621741562473,1.30098617077,0.0220873914659,-0.0152525795043
1576080621761540108,1.30103051662,0.0221294444054,-0.0141220345201
1576080621781643804,1.30099284649,0.0220742709935,-0.015351241732
1576080621801455410,1.30102837086,0.0221465397626,-0.0148936735259
1576080621821360441,1.3010263443,0.0221496913582,-0.0145301426661
1576080621841426854,1.30100977421,0.0221140049398,-0.0155131299868
1576080621861502071,1.30101132393,0.0221261214465,-0.0144500961586
1576080621882197747,1.30099713802,0.0220838468522,-0.0154180722262
1576080621901431002,1.30098748207,0.0220808424056,-0.0155467294764
1576080621921474441,1.30102527142,0.0221397131681,-0.015020497751
1576080621941673017,1.30100345612,0.0221213605255,-0.0146205269365
1576080621961467613,1.301004529,0.0221150331199,-0.0146844324113
1576080621982492867,1.30100917816,0.0221058968455,-0.0155653136929
1576080622001431283,1.30100393295,0.0221088919789,-0.0159165985626
1576080622022870520,1.30102527142,0.0221424084157,-0.0150900634404
1576080622045309730,1.30099833012,0.0221212171018,-0.0156734828079
1576080622061502409,1.301009655,0.0221717171371,-0.0150427680641
1576080622081538690,1.30101263523,0.0221400242299,-0.014796201583
1576080622101461283,1.30102515221,0.0221502147615,-0.0150414515717
1576080622121538060,1.30104470253,0.0221599210054,-0.0143440324365
1576080622141487493,1.30101203918,0.0221054442227,-0.0158585907611
1576080622161714973,1.30100572109,0.0221189893782,-0.0156217049554
1576080622181429080,1.30100703239,0.0221113972366,-0.0156077495732
1576080622201550495,1.3010289669,0.0221504773945,-0.0146970620134
1576080622222012390,1.30100893974,0.0221185106784,-0.0144197701723
1576080622241373274,1.30102443695,0.0221449919045,-0.0147546327205
1576080622261430701,1.30099284649,0.0220732036978,-0.0155035924101
1576080622281573245,1.30103445053,0.0221449136734,-0.014842018647
1576080622301464105,1.30102849007,0.0221393611282,-0.0148659043854
1576080622321405435,1.30103027821,0.0221347771585,-0.0148184987648
1576080622341324791,1.30104708672,0.0221093650907,-0.0154298116367
1576080622361744055,1.30103027821,0.0221415385604,-0.0148142218173
1576080622381651777,1.30102157593,0.0221128128469,-0.0155580148491
1576080622401736531,1.30103397369,0.0221446156502,-0.014742596506
1576080622421437847,1.30104196072,0.0221393108368,-0.014667016564
1576080622441512296,1.30103194714,0.022138107568,-0.0147669958453
1576080622461562502,1.3010212183,0.0221067387611,-0.0144546658674
1576080622481435919,1.30101454258,0.0221074707806,-0.0145517091805
1576080622502254366,1.30099654198,0.0220828782767,-0.0155844301787
1576080622521570540,1.30101835728,0.0221091751009,-0.0144969550261
1576080622541510830,1.30102193356,0.022105563432,-0.0159763398115
1576080622561385858,1.30100417137,0.0220798086375,-0.0153562146456
1576080622581453564,1.30103361607,0.0221488531679,-0.0145728391995
1576080622601464277,1.30103468895,0.0221334118396,-0.0147431531027
1576080622621469272,1.30101799965,0.0221040137112,-0.0145422351154
1576080622641467025,1.30101144314,0.0221078749746,-0.0144173536753
1576080622661392640,1.300999403,0.0220810566097,-0.0154552394981
1576080622681410288,1.30100619793,0.0221073105931,-0.0144935474661
1576080622701430917,1.30101406574,0.0221070051193,-0.0144209393808
1576080622721385426,1.30103349686,0.0221329908818,-0.0146892312981
1576080622741378436,1.30103075504,0.0221361946315,-0.0147534350233
1576080622761590533,1.30103194714,0.0221406947821,-0.0147111032526
1576080622781512059,1.30101430416,0.0221624877304,-0.015066259811
1576080622801512834,1.30103802681,0.0221434924752,-0.0146648430851
1576080622821467150,1.301040411,0.0221500005573,-0.0146405762953
1576080622841390992,1.30100810528,0.0220785494894,-0.0154098724017
1576080622861596005,1.30100154877,0.0220773257315,-0.0154845905233
1576080622881524796,1.30100631714,0.0220816899091,-0.015214406013
1576080622901426901,1.30104029179,0.0221329256892,-0.0148677309312
1576080622922025881,1.30103230476,0.0221419949085,-0.0148142888304
1576080622941461595,1.30099594593,0.0220753420144,-0.0152963466675
1576080622961468709,1.30100774765,0.0221188794822,-0.0144379123394
1576080622981499737,1.30102050304,0.0221089534461,-0.0156770165329
1576080623001538564,1.30101191998,0.0221061334014,-0.0146146844189
1576080623021565419,1.30103135109,0.0221483949572,-0.0147251862137
1576080623041463050,1.30103588104,0.022135514766,-0.0147090330685
1576080623061358968,1.30102086067,0.0221049878746,-0.0143847913335
1576080623081611394,1.30103611946,0.0221307333559,-0.0146583236578
1576080623101774801,1.30100953579,0.0221179910004,-0.0144639012774
1576080623121464446,1.30102241039,0.0221085865051,-0.0158347770946
1576080623141480496,1.30102050304,0.0221039038152,-0.0156949179954
1576080623161460809,1.30103421211,0.0221389811486,-0.0147230271754
1576080623181420556,1.30101561546,0.0221010707319,-0.0156919478524
1576080623201417569,1.30101704597,0.0220995303243,-0.0158327992101
1576080623221346870,1.30101752281,0.0221136361361,-0.0158691890525
1576080623241312903,1.30103850365,0.022144569084,-0.0145103251739
1576080623267051829,1.30100679398,0.0221142005175,-0.0143775255994
1576080623281333414,1.3010340929,0.0221464000642,-0.0148411610248
1576080623301409969,1.30102968216,0.0221391711384,-0.0148215261687
1576080623321496339,1.30100500584,0.022114675492,-0.0146463286914
1576080623341347556,1.30102920532,0.0221429951489,-0.014664008928
1576080623361641651,1.300999403,0.0220737121999,-0.0154053120668
1576080623381819616,1.30103433132,0.0221270080656,-0.0148801212943
1576080623402170423,1.30103480816,0.0221349094063,-0.0145250728844
1576080623423735216,1.30102145672,0.022095259279,-0.0157354709272
1576080623441474611,1.30103671551,0.0221365671605,-0.014896645806
1576080623461407018,1.30100512505,0.0221026353538,-0.0145322186371
1576080623481681625,1.30100238323,0.0220797043294,-0.0153357274997
1576080623501392334,1.30103135109,0.0221465807408,-0.0148495165383
1576080623521379838,1.30103158951,0.022152453661,-0.014933417831
1576080623541415000,1.30101323128,0.0221165399998,-0.0144629166958
1576080623561330406,1.30102944374,0.0221389774233,-0.0150043497194
1576080623581488156,1.30103635788,0.0221215318888,-0.0140134051905
1576080623601315426,1.30103754997,0.0221316386014,-0.0147678399299
1576080623621433123,1.30103123188,0.0221400279552,-0.0148377182196
1576080623641351244,1.301019907,0.022106256336,-0.0156909001831
1576080623661588638,1.30103397369,0.0221365857869,-0.014680342348
1576080623681641783,1.30103588104,0.0221434570849,-0.0146270047819
1576080623701383827,1.3010365963,0.0221416801214,-0.0147955686978
1576080623721461771,1.30105602741,0.0221573021263,-0.0144664135819
1576080623741785290,1.30101299286,0.0221118628979,-0.0156468071965
1576080623761373606,1.30102729797,0.022134128958,-0.0147267515
1576080623781332137,1.30101823807,0.0221003536135,-0.0156440933504
1576080623801367431,1.30102801323,0.0221364013851,-0.0147211673746
1576080623821333483,1.30100893974,0.0221198853105,-0.014534545457
1576080623841501188,1.30103254318,0.0221498887986,-0.0148034532771
1576080623861535801,1.30103158951,0.0221409667283,-0.0148626985531
1576080623881535845,1.30103206635,0.022142123431,-0.0147215748062
1576080623901602547,1.30102038383,0.0221083275974,-0.0159280905019
1576080623921678288,1.30104458332,0.0221537053585,-0.0146100077309
1576080623941358774,1.30101716518,0.0221163630486,-0.0157054968241
1576080623961491896,1.30104613304,0.0221052020788,-0.0153870653349
1576080623981556675,1.3010314703,0.0221392177045,-0.0147321715513
1576080624001396395,1.30100142956,0.0221157297492,-0.0145972423515
1576080624021331781,1.30100345612,0.0220520887524,-0.0161259455371
1576080624041559027,1.30103683472,0.0221395585686,-0.0148686901816
1576080624065708827,1.30101728439,0.0221106056124,-0.015648860711
1576080624081364272,1.30099928379,0.0220788884908,-0.0155473593677
1576080624101443498,1.30099380016,0.022072924301,-0.0154932793565
1576080624121364691,1.30100357533,0.0220871847123,-0.0152769504839
1576080624141470720,1.300999403,0.0221038162708,-0.0144672178939
1576080624161611055,1.30102920532,0.0221420899034,-0.0148545507263
1576080624181727054,1.30101728439,0.0221149530262,-0.0155895947533
1576080624201455147,1.30103123188,0.0221540220082,-0.0147600995291
1576080624221315104,1.30102598667,0.0221390258521,-0.0146547447671
1576080624243166127,1.30102026463,0.0221100412309,-0.0156977469457
1576080624261362412,1.30103516579,0.022132832557,-0.0145980961645
1576080624281409962,1.30103707314,0.0221450235695,-0.0145943219425
1576080624301349585,1.30101680756,0.0221050493419,-0.0156796756892
1576080624322086915,1.30101788044,0.0221152752638,-0.0155592510157
1576080624341980723,1.30105316639,0.022152395919,-0.0145608646207
1576080624361629109,1.30101966858,0.0221121739596,-0.0156552735077
1576080624382706467,1.30103480816,0.0221350044012,-0.0149381363934
1576080624418068872,1.30103731155,0.0221492499113,-0.0146929832965
1576080624421399339,1.30102324486,0.0221123415977,-0.0157908761358
1576080624441996506,1.30101788044,0.0221092514694,-0.0157703790972
1576080624461343244,1.30103719234,0.0221479609609,-0.0146683138107
1576080624483402310,1.30104541779,0.0221532024443,-0.0143702410246
1576080624501764610,1.30102980137,0.0221401527524,-0.0146845313834
1576080624521884351,1.30103218555,0.0221439003944,-0.0148786076443
1576080624543037196,1.30102860928,0.0221394114196,-0.0146744266754
1576080624561845429,1.3010468483,0.0221579931676,-0.0145733555837
1576080624581763555,1.30101370811,0.0220967382193,-0.016696954348
1576080624601641800,1.30103611946,0.0221424549818,-0.0148598799927
1576080624622006436,1.30101919174,0.022112108767,-0.0157461025292
1576080624642056238,1.30101895332,0.0221080556512,-0.0158121878647
1576080624661940044,1.30102884769,0.0221363250166,-0.0148103287943
1576080624681443873,1.30102038383,0.0221697129309,-0.0149482271256
